gta06,pop2016,emp2016,business2016,int3way,int4way,transit_n_per_hour,walk_edge_length,area,pop2016_d,emp2016_d,business2016_d,int3way_d,int4way_d,transit_n_per_hour_d,walk_edge_length_d
7023,211.929045198546,1089.80300237659,69.9812981908901,9.75549108558556,0.307907755728816,1.71075480099383,8649.34848104951,0.616796633535169,343.596306587919,1766.8757303852,113.459273909769,15.8163818594015,0.499204663235666,2.77361241611946,14023.0150600463
7024,2412.21989634592,382.180294490923,109.972090121134,46.7833304795857,4.55037119180627,27.4438817784523,23787.079056805,1.00708770167416,2395.24312762027,379.490578482486,109.19812637799,46.4540778343478,4.51834649975553,27.250736686418,23619.669883032
7032,2.46166314357008,570.52351900929,12.0921207281515,2.19850939298286,1.44954199904589,14.3473378054397,7946.38832958685,0.231013941117534,10.655907308718,2469.6497373681,52.3436839770604,9.51678233074387,6.2746949038387,62.1059393040705,34397.8735272255
7033,10.8739767801977,1311.32533454303,23.0794696809594,4.87038387614694,4.95483387276985,10.377051736105,14535.8726374512,0.516779349780273,21.041817527773,2537.49561607015,44.6602010911861,9.42449398997416,9.58790995591555,20.0802368370896,28127.812467026
7034,554.442911849675,122.002111845823,32.6065268542975,10.3614614961117,4.25490177118383,5.40009262757964,9355.77058041811,0.234255137869377,2366.83351704686,520.808691563693,139.192365857432,44.2315229042677,18.1635366032245,23.0521843691248,39938.3794332612
7035,1980.14686558604,212.788434226271,114.338265633142,21.9273900700293,11.5870588728888,22.3297704631366,17274.0809560011,0.656481378443813,3016.30317417376,324.134760274062,174.168330416593,33.4013892701848,17.6502475978159,34.0143242388219,26313.131679301
7036,982.047607470942,139.317908303626,64.9215215396542,11.1556766208304,3.29351506602549,10.2660434654205,9533.64505603244,0.264526371069473,3712.47525719478,526.669260763559,245.42551760408,42.1722665144058,12.450611455901,38.8091494391094,36040.4333885056
7037,1114.47377358098,234.358993258064,107.267318703918,20.077096963675,0.697178981880569,14.1459983248505,14056.0356442445,0.465370247396587,2394.81097000863,503.596855555623,230.498875473887,43.1422014535565,1.49811679148116,30.3972985036909,30203.9842961126
7038,223.537113416724,114.303751582683,21.016726863248,6.56040467009402,2.7956035659796,2.13159866619091,3988.50496399757,0.106297287513688,2102.94278099937,1075.32143346522,197.716492629614,61.7175171967511,26.299857986683,20.0531802461697,37522.1706714198
7055,520.462280632791,308.96646470842,65.3409925041877,6.69752108444701,2.26493841191174,9.80999995360919,6551.24596713841,0.252776642501604,2058.98090694629,1222.29040488367,258.492999422496,26.4958068046359,8.96023615748979,38.8089653241871,25917.1334119482
7031,453.894118732682,1129.24422263128,84.9241357780714,18.1144829223422,13.9175260624624,20.8798061528912,18906.0071387528,0.634704375656232,715.126815162401,1779.16564930522,133.801087616998,28.5400315755083,21.9275722623983,32.8968996492315,29787.1069806405
7047,73.3883948260941,85.5702294580979,6.18112920505055,3.06271378069924,0.161862631778128,0,4425.00866837182,0.132152567620957,555.330828202962,647.510911051932,46.7726758270744,23.1755904242722,1.22481639738084,0,33484.091516585
7028,1875.7636734425,79.4124308719815,49.9790189307813,20.7711862628545,9.955529079883,2.9041933614509,21532.3443458231,0.762093471990912,2461.33019423747,104.203006311709,65.5812190599335,27.2554312905887,13.0633963493677,3.81080991792767,28254.2038965003
7029,2244.76432978537,281.491111266551,119.900838807188,32.0966256968136,8.14248308102324,20.4743627352787,23322.521806254,0.761618315059544,2947.36127716397,369.596037412182,157.429038189311,42.1426652460481,10.6910284587716,26.8827079528386,30622.322684599
7030,239.162691648789,634.414958025476,19.4680424827605,1.74376047762778,3.2619854640993,0.0708514084958696,7535.9634997356,0.28140209918784,849.896615338127,2254.47841311943,69.1822930210811,6.19668610383675,11.5919016720692,0.251779957222619,26780.0543119092
7048,960.214467907429,873.194687226531,65.4373756479387,12.7667028035315,6.21085045675241,39.4151599649894,21454.3555648817,0.375385270552523,2557.94391318046,2326.12932825332,174.320573504715,34.009599749986,16.5452694710444,104.999218288386,57152.896631515
7049,113.188178183614,614.636609437106,23.2580920767195,4.41113409981979,0.946552349268848,21.0756993359347,9395.6076154911,0.163146542265083,693.782268457174,3767.38973994579,142.559515842692,27.0378644780133,5.80185357364714,129.182629575382,57589.9892516566
7025,1924.07574211881,303.750606043239,111.528903916868,35.7839232753257,3.45578586570152,6.63457325725076,19476.6888218308,0.642309725220792,2995.55754267524,472.90363841031,173.637264916906,55.7113209877448,5.3802483910914,10.3292430376485,30322.8926124944
7026,3077.32062000778,314.787653576126,171.575282127777,51.9227860733351,7.38114781260954,17.7624737586896,33460.0384056493,1.07359021334907,2866.3828914834,293.210248810061,159.814499046659,48.3636916839637,6.87520035189593,16.544928910333,31166.4897738502
7027,476.379369118676,180.522727551495,41.678400952604,17.008937117942,9.96174667443646,3.51659333011604,34274.7848276891,2.33325374950351,204.169550448614,77.369522106161,17.8627810890576,7.28979311468429,4.26946562351232,1.50716283253132,14689.6945242164
7039,1499.63839216937,590.586833696859,97.6568500186927,21.5316152195916,6.54640395091969,27.6823490896306,13998.3165397487,0.487162987141528,3078.30937848672,1212.29824367853,200.460323539157,44.1979702643877,13.4378105966779,56.8235884504676,28734.3597712236
7454,400.75490964492,269.351738646427,0.570646208711129,0.325632459420084,2.52776821085933,0,34580.2149986508,20.0681816537269,19.9696672354216,13.4218308013175,0.0284353719015272,0.0162263061516393,0.125959005876843,0,1723.1364353446
7040,98.1443425142839,2145.98976464562,42.8841095213285,5.69655177629365,3.74542805724895,5.07799685188092,12896.1869634699,0.874478914672454,112.231799838244,2454.02116464916,49.0396152517768,6.51422427769726,4.28303987026588,5.80688312397212,14747.2817778578
7041,101.620285104242,1166.89838688384,34.0167238560075,15.666023072447,8.35529682867645,15.8932038700103,28757.2546138533,0.511952062834364,198.495703956408,2279.31181764059,66.445134858287,30.6005663610648,16.3204671594022,31.0443204037882,56171.7721277302
7042,120.853887539694,867.960142341482,34.3770242839289,14.619282220896,4.39245860779153,52.4961443661967,39000.8473425779,0.417361102889533,289.566724601267,2079.63831878989,82.3675806056796,35.0278981909951,10.5243602659209,125.78111377114,93446.2916466383
7043,351.216321891339,560.823318053716,36.0202149880626,5.675331617807,4.1914238475393,14.9408216869023,14887.139369266,0.311115201387245,1128.89476414295,1802.62267980812,115.777740295076,18.2418975109574,13.4722566716444,48.0234383285742,47850.8902904298
7044,444.624494141974,229.351107971816,14.6245052746903,3.07079283961345,1.50944976109466,29.2886561649878,9026.21880215804,0.219514372045282,2025.4914974326,1044.81135260021,66.6220855538036,13.9890286499327,6.87631405192586,133.424777120953,41119.0334284631
7045,0.0161068320523756,139.828826206128,4.60314143319106,1.88987889708367,2.17036830869564,4.95930940751878,3116.34210542298,0.0604939773464621,0.266255134128945,2311.45036811347,76.0925572281001,31.2407776770888,35.8774278679921,81.9802172886689,51514.9150728678
7046,62.0744828104428,568.25194265206,22.8281831727139,4.66281202111968,3.09548731495835,1.27800854336181,11758.9786930466,0.262651940092165,236.337423544866,2163.5170197207,86.9141996998138,17.7528177385002,11.7855109460533,4.86578756248042,44770.1954492334
7050,795.951456386857,494.740088082558,72.0439796630262,11.1266237192544,5.31108197428794,59.1756727956611,9542.89699430591,0.239913102097481,3317.66564405243,2062.16369075806,300.291976691433,46.3777243592701,22.1375236610877,246.654610683233,39776.4728598626
7051,1265.30711169808,781.484606061299,160.716904853834,7.37948127777574,5.78604526208569,43.0540698744696,8169.53514503894,0.255696631163118,4948.47001285245,3056.29605875708,628.545257412123,28.8602991920849,22.6285549237236,168.379495962166,31950.1086419372
7052,155.792781423579,311.983212673743,53.339222493045,1.93185305915996,5.53177405085205,4.92576067891793,5489.9500955939,0.147285973114689,1057.75708391638,2118.21401642102,362.147333959024,13.1163410765237,37.5580507353851,33.443515188526,37274.0864557345
7053,181.135508504989,707.196356911966,55.9232127088212,4.47190626620857,2.2321229070682,7.55423447723935,6593.38257100415,0.352929310882395,513.234528614565,2003.79037701298,158.454429780858,12.6708270702365,6.32456086315822,21.404383949727,18681.8786870361
7054,992.266640574305,222.705778604895,51.7844970020777,17.7349958601679,2.25199373165243,5.64945648303613,12471.6100670076,0.442602943368085,2241.88893328055,503.172836832412,116.999892969559,40.069764844331,5.08806768096793,12.7641638350738,28177.8742185991
7056,1001.99746901898,223.315081800654,73.2809439247051,16.2784538571376,2.46508940145582,5.08944977693511,11364.4462236569,0.434392294011323,2306.66492668689,514.086195541104,168.697614886315,37.4740852486515,5.67480002624439,11.7162524453126,26161.7123055149
7057,1314.61290124311,207.200869006609,58.8530989237003,30.0548224366982,7.17310734190609,4.14622292132904,14532.5432531912,0.506019996899436,2597.946542228,409.471701269124,116.305875823711,59.3945350398299,14.1755412550062,8.19379263020121,28719.3062373764
7058,277.015563707464,160.364938800223,55.6021574372748,6.46473566298559,19.2993279449987,4.27295619048357,14405.4565285356,0.653326191138808,424.008049064434,245.459222323067,85.1062733920939,9.89511173846705,29.5401106013493,6.54031056528655,22049.4091985284
7059,2220.25208402953,574.288584219267,95.7739689666429,31.2440191799692,6.37467051159157,8.11249932765756,23181.7662563922,0.842712968875997,2634.64805459311,681.47590630443,113.649572872226,37.0755172091894,7.56446233418485,9.62664587739516,27508.495908532
7060,952.927408678783,204.855039315347,71.7413628230368,15.866480502526,5.71337071816092,3.56776158181901,15299.1212802452,0.988830913755254,963.690956080528,207.168926927431,72.5516990064426,16.0456962680003,5.77790463332444,3.60806031869476,15471.9285849834
7061,95.4070499412939,124.329776791077,24.2159757093652,9.19003138394137,1.81626688421668,0,19620.0448349951,3.7235912976413,25.6223205811361,33.3897484586543,6.50339249764194,2.46805587653048,0.487772888868656,0,5269.11877987882
7062,651.242083514454,1880.96172951055,248.070366783434,29.6110656452853,13.3851292568009,1.88434745557928,48358.7381080995,3.6768775000674,177.11824326552,511.564970406566,67.4676724418714,8.05331851407682,3.64035224359678,0.512485785981378,13152.1210883999
7063,124.987508710917,154.161265524536,17.8375807491878,3.39870854244581,0.0434292931564951,0,26181.2969649774,11.5353097246544,10.8352104706631,13.3642935650915,1.5463460604845,0.294635222076591,0.00376490048322446,0,2269.665712488
7064,115.175067898272,90.373476246589,8.76651858649564,4.12384107623449,1.01717649961309,0,14982.897558959,6.74691659518144,17.070770962328,13.3947818935738,1.29933703237959,0.611218623805086,0.150761682801822,0,2220.70294594417
7065,198.30242866884,10.291671791568,2.15936217544703,12.4636464016479,2.00000000000067,0,9007.50661704654,0.678086155321688,292.444296513861,15.1775282695243,3.1844953012241,18.3806236181522,2.94947770914429,0,13283.7199909698
7066,1300.64452439375,75.4630704437619,63.8032092255685,18.5833688830866,5.10815431478249,0,17163.0167142557,1.28026602085628,1015.91739779506,58.9432736747086,49.8358998725085,14.515240255035,3.98991633892307,0,13405.8206924656
7067,81.237224782591,32.2121274350076,7.51070639028789,10.1884641726524,0.0343298566515545,0.852873425733122,17049.8533751629,2.05486072799261,39.534175565247,15.6760635872756,3.65509267269179,4.95822613856927,0.0167066585992382,0.415051693827588,8297.32796140346
7068,848.865857136935,70.6827731890432,52.6233980260304,18.2258810468729,1.76924375144566,0,14191.6857291203,1.00940910805434,840.953237258918,70.0239106473745,52.1328741796902,18.0559902832695,1.75275191924503,0,14059.399321723
7069,61.6486050916065,41.9489835347354,1.46253582185478,5.43378944428623,0.253995308993348,0,12463.7901589937,5.44739862848712,11.3170724773502,7.70073688298918,0.268483348034504,0.997501709507779,0.0466268996113268,0,2288.02608529776
7070,32.7279266405032,18.4808330920514,0.0729512909479024,0.622932347366223,0.0831099087591482,0,9098.07855426502,2.40600358522925,13.6026092568706,7.68113281522419,0.0303205246225564,0.258907489245021,0.0345427202475384,0,3781.40689819386
7071,9.87097082433205,9.0661113430057,0,0.519128950016228,1.49967904024862,0,3642.52457061347,0.634149791459398,15.5656770013525,14.2964824164673,0,0.818621967566264,2.36486562078235,0,5743.94980439994
7072,26.7765220692089,7.49581804056772,0.028199957222434,0.518472280013658,0.497313970298303,0,2112.71132853048,0.326714417771808,81.956964898656,22.9430280172182,0.086313782583449,1.58692806870795,1.52216719938466,0,6466.53840053698
7073,5.789734529758,21.0408419284163,2.03327347440695,1.22539637089067,0.52979265026024,0,4922.62536603147,1.57543772469698,3.67500056587233,13.3555529352729,1.29060859882483,0.777813271626694,0.3362828260077,0,3124.60803043059
7074,28.0189558150064,189.848472034128,0,10.5402442258811,4.0249245677453,0,14134.7171705729,2.0062442804422,13.9658744890381,94.6287916605465,0,5.25371926471381,2.0061986503748,0,7045.36197728495
7075,32.9005984143393,243.15053486225,0,2.25800684841759,0.0850019902595656,0,3811.1172742801,2.51937680977474,13.0590224878989,96.5121747246656,0,0.896256105738894,0.0337392921653374,0,1512.7222174522
7076,194.150729818903,102.192580517226,0,1.12335428226091,0.303015689203304,0,6135.55316511765,1.07177794219162,181.148279112644,95.3486505873199,0,1.04812222573253,0.282722453294461,0,5724.64959725835
7077,68.5969530599751,142.834600531457,0,0.00127560282086539,0.239590816799617,0,4530.58997142892,1.45630081133291,47.1035602851791,98.0804236459394,0,0.000875919872418301,0.164520142360098,0,3111.02619470643
7078,1217.11479381956,66.1347424459797,0.356243770726105,25.4554467184295,5.75323910365451,0,19763.8328265328,0.921609155049169,1320.64095408712,71.7600753894978,0.386545390499185,27.6206530490373,6.24260194479901,0,21444.9180742767
7079,32.9596470864963,46.6524061717069,0,1.96341609672439,0.00300172954709877,0,2764.05947654319,0.475654615238098,69.2932351134609,98.0804236459562,0,4.12781887071896,0.00631073356787719,0,5811.06413770335
7080,198.28159166071,40.684216902827,0.507711486019362,5.54199435797535,1.53575410272716,0,7070.50531200135,0.40162835710412,493.694202994999,101.298168277196,1.26413256693362,13.7988124094002,3.82381890014061,0,17604.5968541219
7081,1874.95118508619,214.148979877937,4.91607965724923,31.9109399319602,9.00000000000302,0,25661.1457054465,1.90721905624541,983.081192979093,112.283368382191,2.57761668286135,16.7316595476876,4.71891258140039,0,13454.7448136155
7082,4304.55323761637,1368.50898590486,251.945143122948,88.360025816599,7.71090497670164,20.0251173523579,59786.17636633,2.77762817638908,1549.72262817851,492.689769472287,90.7051365854438,31.8113225404659,2.77607530131187,7.20943052154323,21524.1827090234
7083,149.809021275607,458.419954847721,50.9714180413871,13.7065231585761,3.06888839981778,8.45399446919248,7494.28778300572,0.456221957729148,328.368722148499,1004.81782404668,111.72504343083,30.0435411456312,6.726744181918,18.5304418736713,16426.8458719275
7084,248.149112016292,264.074658285068,57.3580684488575,4.82187053439753,3.25267692031108,7.93410263471591,4852.47785889224,0.214446567404271,1157.16056927358,1231.42403947758,267.470210146694,22.4851840379772,15.1677733044763,36.9980397949605,22627.9110811992
7085,1641.03198730987,366.398005678182,87.3957020837591,22.4790544104642,4.84226622939719,12.2923695261671,16158.8676543175,0.646133227260333,2539.77340597078,567.062627674706,135.25956938374,34.7901229376139,7.49422259234193,19.0245122949147,25008.5693980368
7138,734.599010031908,132.096004291876,32.0709271485592,3.85695553825674,1.87364175044195,9.11522626974123,5089.67457274097,0.175870143222854,4176.93985215593,751.099657231134,182.355723153762,21.9307010705586,10.6535521954273,51.8292991789452,28939.9580819786
7086,2018.1613345949,246.801022078323,79.2080076888721,27.3592300727056,2.34967296317023,19.9218146720748,16818.8725007455,0.654340599106098,3084.26733317776,377.175162928115,121.050119459314,41.8119097455994,3.59090199565813,30.4456344284464,25703.544184362
7087,2886.13452093904,364.595004250526,69.5575861759431,37.7484881020564,2.48366605354093,11.5591223197862,21658.4296760698,0.714876731101397,4037.24781542746,510.011010833716,97.3001122428157,52.8041919113776,3.47425779226916,16.1693923118427,30296.7333161076
7088,38.68814335726,39.0366943772028,3.07458281177561,0.298384843082841,0.711006793621319,0,5430.67861423412,0.832281071020828,46.4844686540899,46.9032586903877,3.69416404965753,0.358514513272373,0.854286873002217,0,6525.05361869297
7089,23.7413499117762,34.4415757347328,3.59054275331519,1.52722912116,0,0,6124.17024698875,1.15411567921139,20.5710314307476,29.84239479206,3.11107700726205,1.32328946627218,0,0,5306.37470515381
7090,35.8806803706967,24.1878145508152,2.97792845023182,1.67223883288452,0.40117526716265,0.828764473312366,4572.50351147339,1.05933320233813,33.8710051676865,22.8330562068936,2.81113481920422,1.57857681529627,0.378705459507157,0.782345414533539,4316.39780701775
7091,2.99319823500607,88.6030953678648,7.13281380995384,1.19678038453874,0,0,3947.30938651586,0.845821034915321,3.5388079882711,104.753951143737,8.43300593803267,1.41493334303108,0,0,4666.83757387406
7092,10.7481587889424,2246.62482620052,174.750287118984,54.2489944298943,14.4737288975003,7.58340384563318,41310.4314406028,2.24434806394789,4.78898926668085,1001.01444258544,77.8623823666601,24.1713820157059,6.44896802327553,3.3788893832687,18406.4281758224
7093,310.062125784579,895.110795858797,96.7490457880411,9.47372169942783,1.56894466573631,0.370325439272913,7633.34360753189,0.821875144927249,377.261835569958,1089.1080006295,117.717449402373,11.526959730929,1.90898176617227,0.450586006352211,9287.71682006223
7094,1395.4771954838,527.148934191227,90.9320402733637,25.812945886957,10.3819390354648,10.2115475172127,19118.3724503369,0.969675962511953,1439.11703438416,543.6341154891,93.775698056703,26.620177136379,10.7066065746028,10.5308865146658,19716.2487155097
7095,140.60922105935,593.936989807206,65.1147545353859,3.68606696685931,0.162253325627457,5.35909686165623,5051.88818718589,0.546260490491107,257.403241689578,1087.2779564805,119.200922762775,6.74781909185014,0.297025555484683,9.81051523026719,9248.13028788531
7096,17.1729135336995,662.777146096221,52.537750823599,1.25312633671709,0.358024090010315,0.316028291308641,6991.74125316958,0.626336851688468,27.4180155413258,1058.1800261465,83.8809830237016,2.00072266758523,0.57161587897177,0.504566018200426,11162.9089591669
7097,1045.17985837347,1012.13549621481,127.082540136986,32.1557031044825,9.85497065727227,25.3267470698543,30800.4397507335,1.54285779399298,677.431103788573,656.01347068764,82.3682782896605,20.8416506237183,6.387478285842,16.4154772840779,19963.2395614509
7098,1564.86739683464,238.687905141857,80.2533781895181,19.3900662765673,7.59453319068295,5.62482802903509,16553.9459746433,0.719076811154566,2176.21730051627,331.936590694135,111.606127390844,26.9652225962261,10.5615047973651,7.82229094553019,23021.1094529163
7099,825.968663839104,117.876876660994,53.939679512789,7.52712805729977,8.6408089697234,12.2543015979215,9405.41089915696,0.370189926309954,2231.20243187691,318.422702195027,145.708123531233,20.3331520453029,23.3415562002316,33.1027419359358,25406.9876857804
7100,1023.18451665402,249.30027646052,61.6430778863411,6.11140318910455,6.95062789339825,12.034674652159,9678.71303059771,0.418838909462635,2442.9070306929,595.217566534993,147.176101583849,14.5912976350392,16.5949909054911,28.7334208457359,23108.4381415647
7101,1113.89584386686,1297.51221051553,261.831474206315,15.4274122181066,10.8715074863971,14.8948009037017,16002.6260304733,0.428639589474703,2598.67700328833,3027.04706325804,610.842956730126,35.991571000273,25.3628170457146,34.7490088863588,37333.5231355658
7102,86.6564488363436,186.378695271917,19.8034746659188,0.0916583652949535,0.357847475520056,0.295023417852543,2197.74560535245,0.0385779697558068,2246.26773738657,4831.22093909215,513.336362469877,2.3759250648787,9.27595406873875,7.64745837378174,56968.9286207615
7103,417.904837227282,410.306666990457,41.4369453574321,0.730706706675719,1.33788812178552,1.7514905419766,2904.46390971887,0.0822666970831989,5079.87863916114,4987.51841921527,503.690397531404,8.88216900134853,16.2628155647537,21.2903957989861,35305.4639689922
7104,780.779396506003,1082.27347936729,132.039501984356,5.32688794763744,8.94388243071324,5.3540354753248,8631.92127454126,0.225020378029071,3469.81639327408,4809.66874576782,586.789086130223,23.672913512523,39.7469887352058,23.7935582644568,38360.6202698054
7105,359.95222840054,1912.97738092606,161.635089799551,13.3420780438492,5.12467905034451,23.0887284531207,10050.4895036109,0.205487071493371,1751.70255619781,9309.47804659222,786.594935753735,64.9290388289936,24.9391799352683,112.360978650988,48910.5685850176
7106,203.699153478148,661.169366457824,85.1593390355564,5.67881961783204,8.40903502013476,13.9957400389485,5539.41334302032,0.127967119189394,1591.80854244807,5166.71290754996,665.478285164169,44.3771779329289,65.7124664007575,109.369814117911,43287.7865666561
7107,151.346596383856,397.923882048343,37.2208243081516,4.08353776915834,2.68213586201378,0,8142.88588016452,0.177167659650204,854.256339349239,2246.03001944031,210.088141264831,23.0490021554768,15.1389698735611,0,45961.4689060161
7108,584.728946286339,578.70599234832,99.3964532402042,9.72549422906564,7.42225516735442,7.55760103573339,6820.00355522559,0.236670050902633,2470.65035925014,2445.20162201006,419.979008163971,41.0930499738928,31.3611931000428,31.9330688733516,28816.5043663737
7109,479.882203547375,540.368205500183,33.7931537713391,12.3356231997938,4.40484266270408,2.83060113822708,9437.45037687651,0.205932101808857,2330.29333130778,2624.01151036541,164.098523127323,59.9014096949467,21.3897815057148,13.7453127189194,45827.9709378977
7110,1163.5978388634,233.708430584303,108.373740672377,8.76972671316741,20.8238300209339,13.3687246859748,13611.8716730792,0.435222071485263,2673.57267725977,536.986623373067,249.007915206447,20.150004532719,47.8464475615156,30.717019107859,31275.6924910232
7111,1072.81852505609,453.991572300672,115.390424781267,8.77944532156527,5.78096523159923,6.00583749864469,9852.35400196958,0.365478682642408,2935.37920542893,1242.18345381546,315.724090792368,24.0217712783956,15.8175168789679,16.4327983652084,26957.3971612712
7112,1006.76229107321,2225.07399720079,155.742039688624,5.61480457219612,12.2760624844674,20.569283129866,11457.1268121447,0.34008762563967,2960.30262547659,6542.64909820126,457.946799433497,16.5098761286455,36.0967631838336,60.4823039096977,33688.7494527182
7113,381.391431440113,483.442345347091,52.7010527077251,5.31987103675704,2.77914560702675,21.0863827661411,4881.93425136147,0.160148459213031,2381.48673620882,3018.71368430721,329.076239426204,33.2183716465264,17.3535581964601,131.667721748679,30483.8040612521
7114,277.926215582131,212.776194379809,28.3269751018815,10.1430436379876,2.53499288180775,0,4340.1668093628,0.106970175000005,2598.16547539647,1989.11700742566,264.811898287352,94.8212306653435,23.6981278361715,0,40573.6160510405
7115,878.774366305529,873.097271253895,140.830703132756,9.14972409181819,6.90005976589179,6.46746353727453,7754.42501027055,0.236011445979759,3723.43960970815,3699.38528883373,596.711327063493,38.7681370868891,29.2361234314185,27.4031774621186,32856.1395744154
7116,566.606140796156,1053.77462912198,83.5432661188122,4.38144989500699,4.88929234815818,1.94708121028702,4495.61034557957,0.147962062058961,3829.40148921668,7121.92446129915,564.626262680235,29.6119818420822,33.0442295823767,13.1593273518393,30383.5340155514
